,FBProphet,XGBoost,Arima_rsme_optimal,arima_AIC,Actual,LSTM,Date
1067,15265.104835387054,13995.627,14593.206300650409,14632.232540430155,13995.900391,688.5498657226562,2017-12-25
1068,15395.33518326384,14043.433,14049.581958765331,14018.996350235831,14036.599609,3618.389404296875,2017-12-26
1069,15497.18501149905,16159.95,14107.432604742073,14059.757899229542,16163.5,4747.697265625,2017-12-27
1070,15605.889358339737,15862.837,16108.336773475105,16189.898473227277,15864.099609,364.6147766113281,2017-12-28
1071,15713.469386943862,14698.253,15979.51778693239,15890.043915941818,14695.799805,2029.5255126953125,2017-12-29
1072,15847.43561205754,14680.154,14767.576962459216,14719.965882785802,14681.900391,692.5457153320312,2017-12-30
1073,15704.690100872687,12898.355,14639.00033749116,14706.0452533278,12897.700195,378.7917785644531,2017-12-31
1074,15536.0359763881,14112.663,13026.862480548274,12919.109202899888,14112.200195,4197.73486328125,2018-01-01
1075,15394.658429175895,13626.534,14091.874731743766,14135.4742333725,13625.0,8691.8427734375,2018-01-02
1076,15228.697401654015,14975.045,13641.506491937924,13647.52731888966,14978.200195,9073.37890625,2018-01-03
1077,15072.576005083582,15273.856,15072.288760520612,15002.797006320729,15270.700195,8149.2607421875,2018-01-04
1078,14917.454171140544,15477.728,15257.963778472476,15295.74252993995,15477.200195,780.2258911132812,2018-01-05
1079,14789.957171531756,17458.14,15526.341551176867,15502.55669239016,17462.099609,8866.6083984375,2018-01-06
1080,14672.73924188903,17526.688,17519.141302672022,17490.461111888482,17527.300781,1445.80859375,2018-01-07
1081,14529.111026094555,16474.984,17543.656493171035,17555.760562397507,16476.199219,-540.6022338867188,2018-01-08
1082,14411.452197448838,15123.096,16575.027678874678,16503.071387259904,15123.700195,1736.66943359375,2018-01-09
1083,14267.170936227418,14592.374,15168.041920014675,15148.51870311935,14588.5,251.7563934326172,2018-01-10
1084,14130.052637605022,14960.9,14605.475230513724,14612.502262563026,14968.200195,2370.573486328125,2018-01-11
1085,13990.731030282652,13458.966,15028.832939826192,14992.781763762896,13453.900391,5586.84619140625,2018-01-12
1086,13875.43087992193,13953.428,13514.4979194828,13476.165017921756,13952.400391,4824.42529296875,2018-01-13
1087,13766.54214515711,14367.649,13943.567518403746,13975.429715439,14370.799805,4049.82373046875,2018-01-14
1088,13627.254034333211,13770.037,14429.883033375449,14394.469436733018,13767.299805,9842.080078125,2018-01-15
1089,13509.97015869371,13828.384,13827.781611349134,13790.04541852787,13836.099609,2664.8876953125,2018-01-16
1090,13362.266412086596,11429.836,13832.51891713734,13858.95070647698,11431.099609,5110.470703125,2018-01-17
1091,13218.234013824953,11206.133,11523.105390448072,11450.239429953246,11198.799805,9547.2421875,2018-01-18
1092,13068.941067697537,11428.241,11205.633992686226,11217.578344537986,11429.799805,9785.3916015625,2018-01-19
1093,12941.162088816503,11658.154,11424.7670393581,11448.937605925834,11656.200195,10203.00390625,2018-01-20
1094,12817.935740678737,12887.834,11735.996258811989,11675.68959802193,12889.200195,4885.83642578125,2018-01-21
1095,12663.179691735606,11631.606,12864.478602776962,12910.596106815849,11633.099609,2919.822998046875,2018-01-22
1096,12530.084322090592,10939.242,11692.43234887811,11652.553159206956,10944.5,10332.63671875,2018-01-23
1097,12367.04750431262,10910.468,11003.365238950322,10962.882424797432,10903.400391,361.9070129394531,2018-01-24
1098,12208.99353168628,11417.135,10874.952556665185,10921.718734560996,11421.700195,166.3657684326172,2018-01-25
1099,12047.810208976824,11248.745,11474.94658835752,11440.825407937586,11256.0,9412.8173828125,2018-01-26
1100,11911.054226923718,11175.195,11304.74456771892,11274.867548970931,11174.900391,3617.34814453125,2018-01-27
1101,11782.485721696412,11474.488,11158.230295062189,11193.641730908686,11475.299805,718.0215454101562,2018-01-28
1102,11626.661559079052,11754.35,11531.215175899217,11494.50830774013,11755.5,2755.90185546875,2018-01-29
1103,11497.309659191586,11311.225,11783.561246346137,11775.143461371765,11306.799805,200.7827606201172,2018-01-30
1104,11343.247110052604,10106.959,11318.401740006037,11325.746376494126,10108.200195,7757.20068359375,2018-01-31
1105,11199.685592879969,10225.0625,10173.96750029818,10125.275183637266,10237.299805,10369.4482421875,2018-02-01
1106,11058.65849723806,9145.686,10231.990526675718,10254.577114516896,9142.280273,6975.43505859375,2018-02-02
1107,10947.720114340784,8861.427,9179.270772141894,9157.835426585292,8852.120117,2498.85986328125,2018-02-03
1108,10850.477974131742,9178.39,8888.821610426261,8867.216510823007,9175.700195,6985.43310546875,2018-02-04
1109,10731.18792362849,8272.325,9158.151041481367,9191.308119618268,8270.540039,9911.6572265625,2018-02-05
1110,10643.134212331635,7067.435,8328.266153687295,8284.713625440649,7051.75,6560.79443359375,2018-02-06
1111,10534.557177118591,7742.8003,7081.28099269333,7063.974079501035,7755.490234,6521.38330078125,2018-02-07
